row_id,order_priority,discount,unit_price,shipping_cost,customer_id,ship_mode,customer_segment,product_category,product_subcategory,product_container,product_base_margin,state_or_province,order_date,profit,quantity_ordered_new,sales,order_id
22213,Critical,0.09,1.82,0.83,3069,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,0.57,Minnesota,2023-06-14,-6.734,22,36.82,88192
22223,Critical,0.03,5.28,5.66,388,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.4,Nebraska,2023-05-03,-51.5592,4,22.82,90337
22224,Critical,0.01,110.99,2.5,388,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,0.57,Nebraska,2023-05-03,-263.56572,2,188.66,90337
22231,Critical,0.06,80.97,33.6,2122,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,0.37,Arkansas,2023-06-01,-15.1844,10,799.76,89664
22234,Not Specified,0.07,14.56,3.5,2099,Regular Air,Home Office,Office Supplies,Appliances,Small Box,0.58,South Carolina,2023-05-08,-45.528,6,84.59,87888
22243,Low,0.01,79.52,48.2,152,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,0.74,Tennessee,2023-08-17,-40.684,8,667.84,89522
22246,Low,0.1,10.44,5.75,1918,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.39,Arkansas,2023-08-02,125.724,17,168.04,85898
22247,Medium,0.06,195.99,8.99,622,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,0.6,Maine,2023-06-26,349.47,6,948.97,91432
22248,Medium,0.1,6.88,2,621,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,0.39,Connecticut,2023-06-26,18.42,5,31.46,91432
22253,Low,0.03,65.99,5.26,1527,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,0.56,Alabama,2023-07-28,-52.248,23,1316.03,86814
22259,Low,0.09,160.98,30,2202,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,0.62,Minnesota,2023-05-31,357.428,11,1635.38,86050
22260,Low,0.09,6.3,0.5,2202,Regular Air,Home Office,Office Supplies,Labels,Small Box,0.39,Minnesota,2023-05-31,40.3512,10,58.48,86050
22261,Low,0,4.98,0.8,2202,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,0.36,Minnesota,2023-05-31,27.6345,8,40.05,86050
22275,Low,0.02,419.19,19.99,2593,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,0.58,Georgia,2023-08-15,-39.606,10,4354.55,87772
22288,Critical,0.09,35.99,5.99,907,Regular Air,Home Office,Technology,Telephones and Communication,Wrap Bag,0.38,Kentucky,2023-06-26,114.3165,5,151.6,86459
22291,Not Specified,0.1,208.16,68.02,3225,Delivery Truck,Small Business,Office Supplies,Appliances,Jumbo Drum,0.58,Tennessee,2023-05-14,-137.522,4,768.81,86507
22292,Not Specified,0.07,90.48,19.99,3226,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,0.4,Tennessee,2023-05-14,-11.816,2,183.39,86507
22293,Not Specified,0.01,9.48,7.29,3226,Express Air,Small Business,Furniture,Office Furnishings,Small Pack,0.45,Tennessee,2023-05-14,238.9338,1,12.9,86507
22294,Not Specified,0.02,4.28,0.94,3226,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.56,Tennessee,2023-05-14,-105.126,4,17.89,86507
22313,Medium,0.05,20.27,3.99,1472,Regular Air,Home Office,Office Supplies,Appliances,Small Box,0.57,Ohio,2023-09-22,309.254,30,621.56,87079
22318,Not Specified,0.03,29.34,7.87,453,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,0.54,California,2023-09-05,-41.32,1,32.4,86011
22321,High,0.03,6.48,8.73,2458,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.37,Minnesota,2023-05-03,-35.04,2,15.95,91285
22329,Critical,0.01,95.99,4.9,156,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,0.56,Colorado,2023-09-11,713.88,13,1050.08,87671
22341,Low,0.04,2.98,2.03,3385,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.57,Ohio,2023-05-16,-22.01,5,15.7,88745
22342,Low,0.01,125.99,8.99,3385,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,0.59,Ohio,2023-05-16,426.46032,6,680.65,88745
22355,High,0.02,15.28,1.99,428,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,0.42,Nevada,2023-05-15,163.1574,15,236.46,88479
22356,High,0,85.99,3.3,428,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,0.37,Nevada,2023-05-15,-302.225,1,73.82,88479
22363,Critical,0.01,13.99,7.51,1267,Regular Air,Corporate,Technology,Office Machines,Medium Box,0.39,Florida,2023-06-10,533.742,2,29.85,89514
22369,Not Specified,0.03,7.64,5.83,2398,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,0.36,Illinois,2023-06-24,-15.0904,12,96.86,86373
22370,High,0.05,31.76,45.51,263,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,0.65,Ohio,2023-05-21,-2177.986096,9,304.34,86297
22374,Not Specified,0.08,4.55,1.49,2563,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.35,Minnesota,2023-08-06,27.0273,9,39.17,91447
22376,Not Specified,0.07,225.04,11.79,2419,Regular Air,Consumer,Office Supplies,Appliances,Medium Box,0.42,Virginia,2023-07-24,-162.918,5,1130.15,86751
22377,Not Specified,0.03,7.84,4.71,2419,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.35,Virginia,2023-07-24,859.7178,7,54.37,86751
22378,Critical,0,19.98,5.97,3379,Express Air,Corporate,Office Supplies,Paper,Small Box,0.38,Georgia,2023-07-24,-189.714,12,249.07,88837
22401,Not Specified,0.07,415.88,11.37,381,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,0.57,Illinois,2023-08-29,-539.59,1,394.51,88929
22407,Low,0.09,125.99,2.5,1427,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,0.6,Michigan,2023-06-05,1258.7877,18,1824.33,90905
22414,High,0,12.2,6.02,1350,Express Air,Home Office,Furniture,Office Furnishings,Small Pack,0.43,Florida,2023-08-15,-172.298,4,56.24,88233
22438,Low,0.1,10.98,3.99,2647,Regular Air,Corporate,Office Supplies,Appliances,Small Box,0.58,California,2023-07-15,-21.03,5,52.21,91386
22439,Low,0.01,39.98,9.2,2647,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,0.65,California,2023-07-15,117.5208,4,170.32,91386
22449,Not Specified,0.09,2.78,0.97,2165,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.59,Maine,2023-05-09,-5.0716,6,16.03,88794
22450,Not Specified,0.01,5.38,7.57,2164,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.36,California,2023-05-09,-66.77958,3,18.68,88794
22451,Not Specified,0.05,3.28,3.97,2164,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.56,California,2023-05-09,-144.9188,11,36.3,88794
22459,Medium,0.1,5.81,8.49,3133,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.39,Illinois,2023-05-16,-350.4395,12,64.96,86789
22460,Medium,0.03,1.81,0.75,3133,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,0.52,Illinois,2023-05-16,4.2028,10,19.14,86789
22470,Low,0.1,39.98,4,152,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,0.7,Tennessee,2023-10-16,360.24,21,772.56,89525
22473,Low,0.05,70.97,3.5,2991,Regular Air,Home Office,Office Supplies,Appliances,Small Box,0.59,Wisconsin,2023-09-05,18.218,2,141.59,91466
22476,Low,0,5.28,6.26,2992,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.4,Wisconsin,2023-09-05,25.058,36,203.05,91466
22480,Medium,0.08,8.37,10.16,1109,Regular Air,Consumer,Furniture,Office Furnishings,Large Box,0.59,Texas,2023-10-27,-169.232,13,108.99,86410
22484,Medium,0.03,35.99,5,803,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,0.85,Florida,2023-08-27,-184.548,3,93.82,90048
22488,Medium,0.01,78.65,13.99,1967,Express Air,Small Business,Office Supplies,Appliances,Medium Box,0.52,Iowa,2023-07-16,442.3659,8,641.11,89456
22501,Low,0.04,8.6,6.19,1132,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.38,Texas,2023-06-16,-63.8135,9,75.81,88102
22502,Low,0.07,699.99,24.49,1132,Regular Air,Home Office,Technology,Copiers and Fax,Large Box,0.54,Texas,2023-06-16,325.29,4,2630,88102
22503,Low,0,11.7,6.96,3098,Express Air,Consumer,Office Supplies,Appliances,Medium Box,0.5,New York,2023-10-15,-11.248,10,131.69,89315
22508,Medium,0.07,1.76,4.86,2579,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,0.41,Alabama,2023-05-17,0.588,15,26.01,88297
22511,Low,0.04,291.73,48.8,2062,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,0.56,Virginia,2023-10-24,-115.9039,22,6676.61,87148
22526,Medium,0.05,11.58,6.97,2339,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,0.35,Texas,2023-09-22,2.806,6,73.96,91482
22528,High,0.08,4.91,4.97,1212,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.38,Indiana,2023-05-15,-99.7625,12,58.95,88600
22529,High,0.01,3499.99,24.49,1212,Regular Air,Corporate,Technology,Copiers and Fax,Large Box,0.37,Indiana,2023-05-15,-3061.82,1,3672.89,88600
22530,High,0.03,5.84,1.2,1213,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.55,Indiana,2023-05-15,-0.01,2,11.74,88600
22537,Medium,0.02,15.14,4.53,1101,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,0.81,California,2023-09-02,5.884,3,51.02,91488
22540,High,0.07,65.99,5.99,2630,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,0.58,Oklahoma,2023-05-07,-139.18256,3,165.71,85915
22547,Not Specified,0.01,5.94,9.92,871,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.38,Nevada,2023-09-17,-239.315,12,74.77,90578
22548,Not Specified,0,6.48,5.11,871,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.37,Nevada,2023-09-17,-33.31,18,127.81,90578
22555,Not Specified,0.08,243.98,43.32,2151,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,0.55,Iowa,2023-05-05,-162.8244,1,248.84,90404
22562,Not Specified,0.1,14.28,2.99,2430,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.39,Texas,2023-07-22,104.9145,11,152.05,91108
22576,Not Specified,0.07,105.34,24.49,3261,Express Air,Consumer,Furniture,Office Furnishings,Large Box,0.61,Michigan,2023-10-23,710.6724,10,1029.96,90296
22580,Medium,0.04,2.08,1.49,2466,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.36,Michigan,2023-06-27,-3.71956,7,14.77,88136
22582,Medium,0.02,53.98,5.5,2466,Express Air,Corporate,Technology,Computer Peripherals,Small Box,0.62,Michigan,2023-06-27,101.972,8,438.33,88136
22583,Medium,0.05,4.98,5.02,2466,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.38,Michigan,2023-06-27,-16.6348,7,38.11,88136
22593,High,0.09,349.45,60,1739,Delivery Truck,Corporate,Furniture,Tables,Jumbo Drum,,North Carolina,2023-08-31,-90.748,17,5835.41,85867
22595,Critical,0.03,399.98,12.06,2203,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Box,0.56,Minnesota,2023-05-04,-663.5142,2,807,86052
22596,High,0.04,12.44,6.27,1721,Regular Air,Corporate,Office Supplies,Storage & Organization,Medium Box,0.57,Arkansas,2023-09-13,-258.566,37,464.94,90787
22597,High,0.09,28.53,1.49,3359,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.38,Wisconsin,2023-08-26,107.45462,6,157.33,91437
22598,Low,0.07,9.71,9.45,393,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,0.6,New York,2023-06-15,-81.77,3,31.44,86382
22600,Not Specified,0.04,355.98,58.92,1989,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,0.64,Utah,2023-05-21,882.93,8,2748.21,90000
22601,Not Specified,0.09,19.98,8.68,1989,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.37,Utah,2023-05-21,6.6804,5,93.19,90000
22612,Not Specified,0.05,28.15,6.17,2725,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,0.55,Tennessee,2023-05-17,-66.248,10,282.38,88958
22613,Medium,0.06,8.12,2.83,696,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,0.77,Indiana,2023-07-25,-82.83,10,78.54,89847
22614,Medium,0.05,51.65,18.45,696,Regular Air,Corporate,Furniture,Office Furnishings,Medium Box,0.65,Indiana,2023-07-25,25.04,12,605.1,89847
22616,Medium,0.1,175.99,8.99,697,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,0.57,Indiana,2023-07-25,928.9608,10,1346.32,89847
22638,Low,0.09,100.98,35.84,940,Delivery Truck,Home Office,Furniture,Bookcases,Jumbo Box,0.62,Connecticut,2023-08-12,-193.58,4,396.19,90844
22639,Low,0.08,67.84,0.99,997,Regular Air,Small Business,Office Supplies,Appliances,Small Box,0.58,New Jersey,2023-05-24,-23.6344,1,63.66,89431
22646,Medium,0,37.76,12.9,980,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,0.57,Vermont,2023-06-05,93.8468,12,477.2,87258
22649,Not Specified,0.1,78.69,19.99,2355,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,0.43,California,2023-06-15,465.4395,9,674.55,91304
22660,Low,0.02,27.48,4,2825,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,0.75,Idaho,2023-09-17,19.308,3,87.21,89497
22661,Low,0.08,10.06,2.06,2825,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,0.39,Idaho,2023-09-17,0.33,4,40.15,89497
22662,High,0.1,73.98,4,1027,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,0.79,New York,2023-07-10,-229.87,5,347.23,89004
22663,High,0.05,51.98,10.17,1027,Regular Air,Small Business,Technology,Office Machines,Medium Box,0.37,New York,2023-07-10,329.9787,9,478.23,89004
22667,Not Specified,0.09,70.97,3.5,568,Regular Air,Consumer,Office Supplies,Appliances,Small Box,0.59,Mississippi,2023-08-13,-99.568,12,805.99,88880
22672,Not Specified,0.04,177.98,0.99,1442,Regular Air,Corporate,Office Supplies,Appliances,Small Box,0.56,Missouri,2023-10-23,1909.8855,15,2767.95,89076
22682,High,0.03,2.16,6.05,1609,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.37,California,2023-09-08,-90.5855,7,17.31,87824
22683,High,0.03,9.71,9.45,1609,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,0.6,California,2023-09-08,-36.9,2,23.56,87824
22685,Not Specified,0.01,150.89,60.2,1072,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,0.77,Pennsylvania,2023-07-25,-505.76,3,473.53,89631
22686,Not Specified,0.1,1889.99,19.99,1928,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.36,South Carolina,2023-05-21,-42.546,1,1786.04,88580
22712,Low,0.09,14.2,5.3,2220,Regular Air,Consumer,Furniture,Office Furnishings,Wrap Bag,0.46,Florida,2023-06-28,-324.73,4,55.08,91036
22724,High,0.04,90.97,28,899,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,0.38,Pennsylvania,2023-05-12,-173.0952,2,191.1,86263
22725,High,0.07,20.34,35,899,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,0.84,Pennsylvania,2023-05-12,-96.16,1,28.05,86263
22732,Low,0.07,16.74,7.04,3307,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,0.81,Massachusetts,2023-05-26,-114.2,5,80.58,90462
22733,Low,0.05,122.99,70.2,3314,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,0.74,New Jersey,2023-05-26,-722.23,4,498.31,90462
22734,Low,0.06,6.45,1.34,3311,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,0.36,Massachusetts,2023-05-26,39.4266,9,57.14,90462
22736,Medium,0.08,67.28,19.99,568,Express Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.4,Mississippi,2023-07-30,224.8506,16,1066.54,88882
22745,Not Specified,0.05,9.65,6.22,1482,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,0.55,Michigan,2023-06-28,-14.6432,15,151.34,91363
22754,Not Specified,0.08,297.64,14.7,466,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,0.57,Massachusetts,2023-05-11,496.7968,5,1132.84,88060
22755,Not Specified,0.02,12.99,14.37,467,Regular Air,Small Business,Furniture,Office Furnishings,Large Box,0.73,Massachusetts,2023-05-11,-556.8096,11,143.63,88060
22756,Not Specified,0.06,14.42,6.75,468,Regular Air,Small Business,Office Supplies,Appliances,Medium Box,0.52,Massachusetts,2023-05-11,-27.7388,5,73.04,88060
22757,Not Specified,0.05,4.14,6.6,469,Express Air,Small Business,Furniture,Office Furnishings,Small Box,0.49,New Jersey,2023-05-11,-128.6872,7,33.35,88060
22758,Not Specified,0.03,11.34,5.01,470,Regular Air,Small Business,Office Supplies,Paper,Small Box,0.36,New Jersey,2023-05-11,23.2028,5,60.24,88060
22763,Not Specified,0.04,11.5,7.19,1485,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.4,Illinois,2023-06-20,-23.35788,14,157.81,91236
22764,Not Specified,0.02,15.7,11.25,1485,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,0.6,Illinois,2023-06-20,-18.2416,1,19.44,91236
22765,Not Specified,0.05,225.02,28.66,1485,Delivery Truck,Home Office,Office Supplies,Storage & Organization,Jumbo Drum,0.72,Illinois,2023-06-20,1428.9104,21,4636.63,91236
22784,Critical,0.03,15.23,27.75,343,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,0.76,Maine,2023-05-31,11.65095,7,111.86,88151
22787,Medium,0,5.02,5.14,2797,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,0.79,Pennsylvania,2023-05-10,-159.3028,8,43.94,87552
22788,High,0.05,4.84,0.71,2619,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.52,South Dakota,2023-07-21,17.8365,5,25.85,88014
22798,Low,0.05,115.99,5.26,1690,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,0.57,Pennsylvania,2023-05-24,616.5357,9,893.53,91076
22804,High,0.1,7.31,0.49,3211,Regular Air,Corporate,Office Supplies,Labels,Small Box,0.38,Illinois,2023-06-15,55.0206,12,79.74,91522
22805,High,0.1,20.99,2.5,3211,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,0.81,Illinois,2023-06-15,-43.65504,23,392.45,91522
22823,Low,0.07,4.84,0.71,1418,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.52,Indiana,2023-05-01,25.2402,8,36.58,90539
22824,Low,0.04,2036.48,14.7,1425,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,0.55,Colorado,2023-05-01,-4793.004,1,2013.67,89450
22827,High,0.05,3.28,3.97,2376,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.56,Idaho,2023-07-03,-100.24,18,61.29,91321
22828,High,0.03,6.98,9.69,2376,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,0.83,Idaho,2023-07-03,-262.62,15,109.15,91321
22832,Low,0.04,8.33,1.99,1307,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,0.52,Oregon,2023-10-28,44.892,16,131.26,91451
22839,Not Specified,0.08,12.53,0.5,2539,Regular Air,Home Office,Office Supplies,Labels,Small Box,0.38,Florida,2023-08-05,215.718,5,61.1,91017
22840,Not Specified,0.02,178.47,19.99,2540,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,0.55,Florida,2023-08-05,106.9848,1,193.81,91017
22843,Low,0.01,10.48,2.89,1816,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,0.6,Michigan,2023-06-05,60.5616,19,202.38,85990
22846,Medium,0.1,4.98,7.54,3194,Regular Air,Consumer,Office Supplies,Paper,Small Box,0.38,Florida,2023-07-08,45.078,9,43.84,89805
22847,Medium,0,22.84,8.18,3194,Regular Air,Consumer,Office Supplies,Paper,Small Box,0.39,Florida,2023-07-08,-110.376,6,141.74,89805
22848,Low,0.09,8.74,1.39,2684,Express Air,Small Business,Office Supplies,Envelopes,Small Box,0.38,Florida,2023-06-15,23.616,1,11.78,89146
22849,Low,0.09,18.97,9.03,2684,Regular Air,Small Business,Office Supplies,Paper,Small Box,0.37,Florida,2023-06-15,-1748.012,1,20.96,89146
22857,Medium,0.08,125.99,4.2,3340,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,0.57,Oregon,2023-05-13,989.8119,14,1434.51,85980
22858,Low,0.03,180.98,26.2,1893,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,0.59,Missouri,2023-08-24,588.54,5,928.92,91262
22864,Not Specified,0.06,3.36,6.27,483,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.4,Illinois,2023-08-21,-24.05754,2,8.82,90354
22865,Not Specified,0.07,699.99,24.49,483,Regular Air,Corporate,Technology,Copiers and Fax,Large Box,0.41,Illinois,2023-08-21,2583.56148,9,5976.09,90354
22874,Low,0.07,16.91,6.25,460,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,0.58,New Jersey,2023-09-20,7.9,31,492.9,86014
22875,Critical,0.08,7.77,9.23,772,Regular Air,Small Business,Office Supplies,Appliances,Small Box,0.58,Pennsylvania,2023-05-14,-209.25,7,56.44,88666
22877,Critical,0.1,18.97,9.54,772,Express Air,Small Business,Office Supplies,Paper,Small Box,0.37,Pennsylvania,2023-05-14,-9.1636,3,56.73,88666
